Wall time,Step,Value
1781534531.3591177,1687500,51.43288040161133
1781534842.3000727,1692000,48.4272346496582
1781535158.2805524,1696500,46.424842834472656
1781535470.3693542,1701000,46.62979507446289
1781535786.2090788,1705500,44.516845703125
1781536096.6771889,1710000,48.905208587646484
1781536406.889438,1714500,52.09069061279297
1781536721.397979,1719000,47.258941650390625
1781537032.3128192,1723500,48.26344299316406
1781537344.4177036,1728000,48.92512130737305
1781537665.995673,1732500,51.06889724731445
1781537978.177372,1737000,47.4485969543457
1781538286.6961355,1741500,49.04030990600586
1781538600.6766572,1746000,48.08631896972656
1781538910.8806021,1750500,51.785682678222656
1781539219.2983959,1755000,49.834171295166016
1781539530.9416416,1759500,48.384395599365234
1781539844.0464368,1764000,47.0963249206543
1781540156.53289,1768500,48.46088409423828
1781540464.9276266,1773000,50.07767868041992
1781540774.699705,1777500,48.87041473388672
1781541087.0878367,1782000,48.218265533447266
1781541406.6793253,1786500,48.080650329589844
1781541715.1491568,1791000,49.5062255859375
1781542033.4060628,1795500,46.98529815673828
1781542351.9451096,1800000,49.333160400390625
1781542664.2978897,1804500,48.18268585205078
1781542982.0401993,1809000,45.157291412353516
1781543295.3105729,1813500,48.49547576904297
1781543604.1728916,1818000,48.486793518066406
1781543921.304651,1822500,48.0151481628418
1781544239.3632336,1827000,45.145198822021484
1781544556.4784784,1831500,45.57621383666992
1781544873.5893269,1836000,46.121910095214844
1781545188.1653733,1840500,47.0386962890625
1781545498.6190336,1845000,51.223812103271484
1781545812.0259974,1849500,47.24996566772461
1781546121.1676805,1854000,50.73628234863281
1781546432.3697,1858500,50.30698013305664
1781546745.2516377,1863000,48.567317962646484
1781547057.7079313,1867500,50.75080108642578
1781547373.979906,1872000,48.3809814453125
1781547689.5929368,1876500,47.142635345458984
1781548002.7548828,1881000,51.628910064697266
1781548311.8367097,1885500,51.33707046508789
1781548619.3251078,1890000,50.9685173034668
1781548935.2674978,1894500,46.22700500488281
1781549254.3396564,1899000,47.275001525878906
1781549564.6787722,1903500,50.95533752441406
1781549878.1608593,1908000,51.33494186401367
1781550188.0114367,1912500,49.676578521728516
1781550501.5096614,1917000,48.45319366455078
1781550809.0812852,1921500,49.01689529418945
1781551124.031419,1926000,46.22502899169922
1781551442.8298314,1930500,48.55485916137695
1781551756.607476,1935000,49.41399383544922
1781552067.413525,1939500,49.4125862121582
1781552381.2052588,1944000,48.44132995605469
1781552694.6820412,1948500,46.62542724609375
1781553016.9390647,1953000,48.47379684448242
1781553327.250947,1957500,49.84856033325195
1781553648.6553445,1962000,46.5984001159668
1781553958.4089868,1966500,48.83934783935547
1781554274.4740999,1971000,45.88621520996094
1781554588.7248714,1975500,47.98069381713867
1781554907.6754427,1980000,49.012516021728516
1781555228.8821266,1984500,47.62859344482422
1781555549.3619707,1989000,48.03797912597656
1781555856.5339143,1993500,53.31346893310547
1781556168.5480278,1998000,47.92451477050781
1781556486.4395766,2002500,47.2955322265625
1781556800.1143417,2007000,48.656219482421875
1781557120.5203898,2011500,46.26473617553711
1781557426.8428185,2016000,52.469329833984375
1781557737.8752437,2020500,50.558921813964844
1781558047.4994557,2025000,50.378971099853516
1781558353.52479,2029500,50.7365837097168
1781558671.267446,2034000,46.970603942871094
1781558991.6109276,2038500,48.635467529296875
1781559305.7993925,2043000,50.305484771728516
1781559613.0075467,2047500,50.88956069946289
1781559933.6914737,2052000,47.57826232910156
1781560249.2955215,2056500,49.33300018310547
1781560562.1285024,2061000,49.67176818847656
1781560879.2137184,2065500,49.01813507080078
1781561193.8335571,2070000,48.781089782714844
1781561503.3631027,2074500,49.18262481689453
1781561817.1831386,2079000,49.608299255371094
1781562130.509599,2083500,50.421592712402344
1781562442.1391575,2088000,49.00601577758789
1781562758.740562,2092500,46.6356201171875
1781563074.8207119,2097000,46.917781829833984
